"Timestamp","career","salary","nation","country","background","years","bioinformatics","position","papers","author","like","dislike","happy","tools","applications","future","question","languages"
07/02/2008 01:07:00,"academia",75000,"oceana","oceana","math",5,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression","Senior Post doc / Senior Scientist",22,4,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, Writing papers, Your relationship with your manager/boss, The pay, The aims of the faculty/company you work for, Flexibility of hours and holidays",,8,"blast, hmmer, blat, r","ncbi, google, ensembl, ucsc genome browser, pfam",13.5,"funding opportunities and career development in bioinformatics in australia has been pretty poor to date. in 10 years (i hope sooner), bioinformatics will be better funded and there will be a proper career path for people entering from various disciplines.","Python, R"
07/02/2008 19:16:00,"academia",72000,"oceana","north america","bio",4,"Structural Bioinformatics","Senior Post doc / Senior Scientist",14,5,"The area of bioinformatics you work in, The work you do day-to-day","The pay",8,"blast, hmmer","NA",20,"a standard tool used by a much wider variety of scientists.  everyone will be using computational analysis of their data and so bioinformatics will become part of other fields rather than a field in itself.","Perl, Java"
07/02/2008 18:57:00,"academia",71000,"north america","north america","cs",8,"Genome analysis, Sequence analysis","Masters / PhD / Entry Level",6,0,"The work you do day-to-day, Your relationship with your collegues","Your achievements so far in your career, The pay, The aims of the faculty/company you work for",6,"blast, crossmatch, phrap, weka","none.","NA","NA","Perl, Java, C/C++, Groovy"
07/01/2008 23:15:00,"academia",70000,"north america","north america","other",5,"Genome analysis, Sequence analysis, Gene expression, Data and Text Mining","Masters / PhD / Entry Level",7,1,"Your achievements so far in your career, Writing papers, Flexibility of hours and holidays","The pay",9,"tm4 mev,bioconductor,bioperl","wordpress ,plone","NA","absorbed into biology, not a separate specialty.","Perl, R, Matlab"
07/02/2008 02:30:00,"academia",70000,"europe","oceana","bio",8,"Genome analysis, Sequence analysis, Structural Bioinformatics, Databases and Ontologies","Senior Post doc / Senior Scientist",23,10,"Your achievements so far in your career, Your relationship with your manager/boss, Flexibility of hours and holidays","The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for",7,"NA","NA",2,"respected by academia, hopefully.","Perl, R, PHP"
07/02/2008 18:14:00,"academia",70000,"north america","north america","bio/cs",7,"Genome analysis, Sequence analysis","Senior Post doc / Senior Scientist",8,0,"Your relationship with your collegues, The aims of the faculty/company you work for, Flexibility of hours and holidays","The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career",5,"NA","NA",3,"NA","Perl, Matlab"
07/02/2008 18:24:00,"academia",70000,"asia","north america","cs",3,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Data and Text Mining","Masters / PhD / Entry Level",2,1,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, Flexibility of hours and holidays","The pay, The aims of the faculty/company you work for",9,"genespring, partek, polyphred, sequencher, sift, pmut, polyphen, ingenuity, metacore, sequencher, dchip","NA",10,"it will be very different and much more demanding. one will have to be good at computers/it, biological fundamentals and have some business acumen to handle the $$$ around life sciences","Perl, Java, R"
07/02/2008 19:11:00,"non-profit",70000,"north america","north america","cs",3,"Genome analysis","Masters / PhD / Entry Level",2,0,"The area of bioinformatics you work in, Flexibility of hours and holidays","The work you do day-to-day, Your achievements so far in your career",8,"NA","galaxy, ucsc genome browser",10,"real time sequencing analysis and proteomics.","Perl, C/C++, R"
07/02/2008 19:35:00,"non-profit",70000,"north america","north america","bio",5,"Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",11,5,"The area of bioinformatics you work in, Your achievements so far in your career, The aims of the faculty/company you work for","The pay",8,"NA","NA",15,"impossible to answer...all i know is that it will be beyond anything we could ever dream of in 2008.","C/C++, R"
07/03/2008 10:25:00,"academia",70000,"asia","europe","bio",6,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Genetics and population analysis, Data and Text Mining, Databases and Ontologies","Senior Post doc / Senior Scientist",26,8,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, Writing papers, Your relationship with your collegues, Flexibility of hours and holidays",,7,"NA","NA","NA","NA","Perl, C/C++"
07/01/2008 23:05:00,"industry",68000,"north america","north america","bio/cs",20,"Genome analysis, Gene expression, Data and Text Mining","Post Doc / Research Scientist",2,0,"The area of bioinformatics you work in, Your relationship with your collegues, The pay","The work you do day-to-day, Your achievements so far in your career",6,"awk,mysql,oracle,ftp,proprietary applications","google,genome database web interfaces (ncbi/ucsc/etc)",12.5,"NA","Java, Python, C/C++, R"
07/02/2008 18:15:00,"academia",67000,"north america","NA","bio",9,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Genetics and population analysis, Systems Biology, Databases and Ontologies","Masters / PhD / Entry Level",5,0,"The work you do day-to-day, Your relationship with your collegues, The aims of the faculty/company you work for","The pay, Flexibility of hours and holidays",6,"blast, tcoffee, jmp, blat","twitter, evernote, hiveminder",10,"bioinformatics will be 95% of biology in general.  there will be a big push to create (probably) web-based environments to set up analysis pipelines to make analysis more accessible for the non-computer savvy.","Perl, Lisp, SAS"
07/03/2008 00:45:00,"academia",66000,"north america","north america","cs",1,"Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",0,0,"The work you do day-to-day, Your relationship with your manager/boss, Flexibility of hours and holidays","The area of bioinformatics you work in",8,"NA","NA",2,"NA","Java, Python, C/C++, bash"
07/02/2008 18:26:00,"academia",65500,"europe","europe","bio",4,"Genome analysis","Post Doc / Research Scientist",14,3,"The area of bioinformatics you work in, Your relationship with your manager/boss, Flexibility of hours and holidays","The pay",9,"das, ensembl, mysql","google docs, google calendar",3,"continue to gain importance and acceptance","Perl"
07/02/2008 09:09:00,"academia",65000,"europe","europe","bio",5,"Structural Bioinformatics","Senior Post doc / Senior Scientist",15,4,"The work you do day-to-day, Your relationship with your manager/boss, Your relationship with your collegues","Writing papers, Your relationship with your collegues, The pay",7,"yasara, amber, swiss-pdb viewer, pymol, kaleidagraph, excel","NA","NA","at the same level molecular biology now, as a tool/technique to reach a goal, no more","Ruby, C/C++"
07/02/2008 17:14:00,"academia",65000,"europe","north america","bio",10,"Genome analysis, Sequence analysis, Structural Bioinformatics","Senior Post doc / Senior Scientist",16,14,"The area of bioinformatics you work in, The work you do day-to-day, Writing papers, Flexibility of hours and holidays","Your relationship with your manager/boss, Your relationship with your collegues, The aims of the faculty/company you work for",3,"NA","NA",1,"NA","Python, R"
07/02/2008 18:08:00,"academia",65000,"north america","north america","bio",9,"Genome analysis, Sequence analysis, Gene expression","PI / Group Leader / Team Leader",10,10,"The area of bioinformatics you work in, Your achievements so far in your career, Writing papers, Flexibility of hours and holidays","Your relationship with your manager/boss, The aims of the faculty/company you work for",9,"blast","NA",30,"NA","Perl"
07/03/2008 09:15:00,"academia",65000,"europe","europe","bio",13,"Gene expression, Systems Biology","Senior Post doc / Senior Scientist",10,2,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues","Writing papers",8,"mascot, x!tandem, omssa, partek, bioconductor","google calendar, google reader, friendfeed, pubmed","NA","providing more intuitive, easier-to-use interfaces for scientists.  interfacing more with the science going on (we need to be more science driven).  with a deeper understanding of ""'omics"" (possibly), and probably some real pushes into systems biology.  academia is going to struggle with funding for bioinformatics even with new areas emerging.","Perl, Java, C/C++, R"
